Accession,Peptide count,Unique peptides,Confidence score,Anova (p),q Value,Max fold change,Power,Highest mean condition,Lowest mean condition,Mass,Description,COVID_POS_1,COVID_POS_2,COVID_POS_3,COVID_POS_4,COVID_POS_5,COVID_POS_6,COVID_POS_7,COVID_POS_8,COVID_POS_9,COVID_POS_10,COVID_POS_11,COVID_POS_12,COVID_POS_13,COVID_POS_14,COVID_POS_15,COVID_NEG_1,COVID_NEG_2,COVID_NEG_3,COVID_NEG_4,COVID_NEG_5,COVID_NEG_6,COVID_NEG_7,COVID_NEG_8,COVID_NEG_9,COVID_NEG_10,COVID_NEG_11,COVID_NEG_12,COVID_NEG_13,COVID_NEG_14,COVID_NEG_15,COVID_POS_1,COVID_POS_2,COVID_POS_3,COVID_POS_4,COVID_POS_5,COVID_POS_6,COVID_POS_7,COVID_POS_8,COVID_POS_9,COVID_POS_10,COVID_POS_11,COVID_POS_12,COVID_POS_13,COVID_POS_14,COVID_POS_15,COVID_NEG_1,COVID_NEG_2,COVID_NEG_3,COVID_NEG_4,COVID_NEG_5,COVID_NEG_6,COVID_NEG_7,COVID_NEG_8,COVID_NEG_9,COVID_NEG_10,COVID_NEG_11,COVID_NEG_12,COVID_NEG_13,COVID_NEG_14,COVID_NEG_15,t.test,Rank,BHpVal
Q8TDL5,16,16,115.295,0.642705644,0.668626173,1.048055939,0.07383351,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,52612.7113,BPIB1_HUMAN BPI fold-containing family B member 1 OS=Homo sapiens OX=9606 GN=BPIFB1 PE=1 SV=1,2181.041173,1192.776102,1617.783369,1281.467078,2001.62501,1135.770093,1094.27649,1187.044562,1027.562909,1268.412424,1471.293106,1232.367358,814.0779354,1584.764453,711.6502791,1516.680559,1251.312452,1622.824962,1295.247994,2550.912804,991.00643,1366.521617,1327.210417,1170.55163,870.5903079,729.4705058,909.9095027,970.8520598,1301.631236,1019.223542,3.338663864,3.076558929,3.208920367,3.107707453,3.301382719,3.055290429,3.039127069,3.074467023,3.011808419,3.103260487,3.1676992,3.090740187,2.910665984,3.199964721,2.852266624,3.18089412,3.097365766,3.210271679,3.112352928,3.406695614,2.996076472,3.135616506,3.122939782,3.068390574,2.939813828,2.863007737,2.958998201,2.987153056,3.114487962,3.008269446,0.642706596,130,0.815742987
P02100;P69891;P69892,3,2,15.0718,0.651507936,0.669604365,1.018723523,0.072572348,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,16259.8774,HBE_HUMAN Hemoglobin subunit epsilon OS=Homo sapiens OX=9606 GN=HBE1 PE=1 SV=2,44694.89771,37492.87473,40213.27649,41433.67547,43704.69506,44430.34011,29853.40496,33397.37499,37838.10164,49735.12572,42993.40045,39776.92481,35455.44964,36612.55884,41334.27869,47581.70506,48293.79917,47752.30388,47224.74143,47693.82011,40185.07852,41457.89821,39705.71412,32359.7,30096.57862,31563.29523,31184.67948,32327.59583,35104.94362,35425.88575,4.650257948,4.573948741,4.60436946,4.61735346,4.640528094,4.647679638,4.474993872,4.523712333,4.577929339,4.69666322,4.633401796,4.599631204,4.549682997,4.563630083,4.616310363,4.677440001,4.683891372,4.67899433,4.674169589,4.678462109,4.604064821,4.617607281,4.598853011,4.510004487,4.478517128,4.499182338,4.493941285,4.509573408,4.54536828,4.549320718,0.651882491,131,0.821073367
P02461,15,14,97.818,0.652027705,0.669604365,1.020330364,0.072499211,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,139819.0619,CO3A1_HUMAN Collagen alpha-1(III) chain OS=Homo sapiens OX=9606 GN=COL3A1 PE=1 SV=4,81595.25879,82615.9601,97575.09185,100783.429,97512.84752,97613.14892,66502.20158,75503.42904,93235.11979,88657.70446,96719.80933,101056.8115,76565.59442,86941.02458,105427.6598,92547.99225,112476.6006,99588.37868,104738.5588,103031.1603,98653.53963,95803.36107,93293.87108,75369.78128,66940.66007,73658.0386,71981.49425,74521.38881,81472.64032,77362.27441,4.911664924,4.917063954,4.989338969,5.00338913,4.989061839,4.989508323,4.822836023,4.877966676,4.969579533,4.947716482,4.985515432,5.004565591,4.884033659,4.939224754,5.022954567,4.966367002,5.051062182,4.998208662,5.020106594,5.012968591,4.994112672,4.981380746,4.969853114,4.877197255,4.82568999,4.86722015,4.857220858,4.87228094,4.911011791,4.888529229,0.652189388,132,0.815236735
P69905,9,9,108.2775,0.670935599,0.67135209,1.130450294,0.069937198,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,15314.5997,HBA_HUMAN Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2,9415.66038,9914.500352,11146.09775,12160.92575,10192.77561,7462.182778,9507.670249,10331.00319,11576.78585,37634.80244,10266.38631,14673.8724,10217.35103,11135.07188,8702.917591,10297.38779,12382.31448,11313.50475,10677.79283,11859.1178,11440.35226,11517.3276,10598.9536,11175.06786,8976.898514,10158.02789,10206.73718,10678.40865,12724.75798,9059.347162,3.973850785,3.996270833,4.047122847,4.084966637,4.008292463,3.872865882,3.978074111,4.014142496,4.063588,4.575589641,4.011417602,4.166544738,4.009338314,4.046693025,3.939664871,4.012727068,4.09280183,4.053597164,4.02848149,4.074052383,4.058439397,4.06135172,4.025262991,4.048250169,3.953126315,4.006809401,4.008886932,4.028506537,4.104649531,3.957096903,0.673350098,133,0.835359144
Q9HD89,2,2,11.591,0.682998896,0.676506406,1.077820275,0.068400227,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,12103.6958,RETN_HUMAN Resistin OS=Homo sapiens OX=9606 GN=RETN PE=1 SV=1,9717.792861,6662.045793,8379.729641,9785.739609,16451.95911,15134.90093,10144.40869,11408.47131,11458.0825,9216.636995,9943.295526,21313.05509,10497.78242,11983.16125,14364.43825,4969.031791,10617.1842,6860.508242,10538.54233,15443.90405,23151.5884,18908.25562,16556.69423,14351.81676,12073.07445,13195.36897,12495.30395,11350.11841,10512.06445,9170.326601,3.987567638,3.823607614,3.923230007,3.990593655,4.216217621,4.179979582,4.006226737,4.057227454,4.059111945,3.964572483,3.997530347,4.328645707,4.021097567,4.078571403,4.157288647,3.696271775,4.026009352,3.83635629,4.022780544,4.188757095,4.364580793,4.276651465,4.218973628,4.156906881,4.081817879,4.120421539,4.096746825,4.055000392,4.021688015,3.962384803,0.683231882,134,0.841292989
P63261;P60709,21,9,159.7773,0.687877163,0.677282716,1.020742378,0.067799648,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,42135.1246,ACTG_HUMAN Actin_ cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1,10850.97272,9976.22606,10401.94134,11005.69647,14219.08439,9664.134847,10507.73353,9129.753407,9941.831941,9795.474463,10714.64111,16533.92867,11245.05283,10574.63904,11568.87471,13150.96426,13887.07895,11226.28255,12635.34515,12855.03222,11528.18356,10282.73668,8873.27627,10451.93352,10371.3743,10007.13415,11077.4334,9649.942347,14199.54881,9379.650262,4.035468672,3.998966282,4.0171144,4.041617531,4.152871632,3.985162981,4.021509051,3.960459047,3.997466417,3.991025477,4.029977629,4.21837606,4.0509615,4.024265552,4.063291118,4.118957597,4.142610904,4.050235969,4.10158711,4.10907317,4.061760883,4.012108715,3.948084004,4.019196639,4.015836308,4.000309722,4.044439147,3.984524719,4.152274545,3.972186645,0.687882261,135,0.840744986
Q8ND30,3,3,22.3931,0.709493613,0.686750046,1.02452938,0.065279223,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,99114.1055,LIPB2_HUMAN Liprin-beta-2 OS=Homo sapiens OX=9606 GN=PPFIBP2 PE=1 SV=3,12288.08893,12805.7422,15780.70156,16975.46699,11981.09085,12681.3113,9923.463471,11350.82498,12559.71332,13335.27804,14902.82897,10827.06908,11608.78865,13688.12635,12382.19497,11495.93938,17087.7499,15870.44945,15149.52078,13244.26748,15157.74292,14317.73836,15768.85677,11866.00701,10186.5131,11487.41678,10502.52049,12033.4801,11994.13127,11664.75082,4.089484346,4.107404755,4.198126307,4.22982173,4.078496361,4.103164164,3.996663275,4.055027427,4.098979727,4.125002075,4.173268717,4.034510908,4.064786905,4.136344005,4.092797638,4.060544465,4.232684879,4.200589226,4.180398895,4.122027943,4.180634537,4.155874422,4.197800209,4.074304601,4.008025548,4.060222378,4.021293538,4.080391244,4.078968798,4.066875466,0.70955888,136,0.860861877
Q06830,10,9,65.3294,0.713948488,0.686750046,1.169518837,0.064787688,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,22338.4925,PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,855.335293,2274.211599,459.4685144,1399.514858,668.4194026,2816.542822,1607.852278,284.1049869,325.62855,859.4367905,2170.349123,996.4483612,1529.112698,331.7339157,1745.793978,1187.416232,1497.865092,2531.250651,5016.681875,783.3415674,1717.87165,407.481806,1553.689262,425.1583845,1645.194989,651.7853311,1658.045157,175.4795732,1340.00356,838.9432625,2.932136392,3.35683087,2.662255756,3.145977513,2.825049048,3.449716359,3.206246145,2.453478857,2.512722475,2.934213941,3.3365296,2.998454797,3.184439495,2.520789875,3.241992991,3.074602982,3.1754727,3.403335152,3.700416562,2.893951173,3.234990712,2.610108222,3.191364164,2.628550748,3.216217378,2.814104582,3.219596354,2.24422657,3.127105952,2.923732591,0.713968693,137,0.859889302
P0DOY3,7,2,66.1103,0.715015999,0.686750046,1.037799314,0.06467129,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,11436.6419,IGLC3_HUMAN Immunoglobulin lambda constant 3 OS=Homo sapiens OX=9606 GN=IGLC3 PE=1 SV=1,100664.1457,100017.8349,105719.2588,113293.5744,119094.2483,120179.5524,77986.65292,87228.91385,89108.346,97224.72583,115138.227,115164.5045,89176.82743,93001.26875,97521.6924,137679.4781,134798.2747,126805.1336,129811.2522,126076.6844,108486.0751,115003.4048,111271.3647,81583.05061,77439.98448,80527.7553,80053.51286,86319.34309,89448.99378,92690.06949,5.002874812,5.000077449,5.02415411,5.054205279,5.075890788,5.079830582,4.892020281,4.940660465,4.949918382,4.987776727,5.061219537,5.061318643,4.950252018,4.968488873,4.989101229,5.138869211,5.129684334,5.103136836,5.113312339,5.100634779,5.035373997,5.060710698,5.046383414,4.911599941,4.888965257,4.905945593,4.903380394,4.936108127,4.95157546,4.967033208,0.715597941,138,0.855606234
P61626,21,19,143.6503,0.72038797,0.686750046,1.012655193,0.064093622,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,16993.2636,LYSC_HUMAN Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1,29731.15342,24392.01644,31540.87833,31730.04273,31307.67681,28298.07829,17222.66775,24630.85521,15603.14605,21083.48222,34859.28042,27670.44873,20604.46566,25422.01135,16832.11009,31067.34427,30632.65143,30154.69543,29747.07756,30057.65779,26329.8516,27709.26853,28052.78759,21234.2441,19611.09187,19595.60138,24343.70974,21833.64079,23612.46526,21766.94759,4.473211758,4.387247704,4.498873783,4.501470657,4.495650842,4.451756944,4.236100424,4.391479491,4.193212174,4.323942342,4.542318418,4.442016202,4.313961356,4.405209908,4.226138563,4.49230413,4.486184589,4.479354946,4.473444306,4.477955136,4.420448411,4.442625061,4.447976023,4.327036806,4.292501774,4.292158596,4.386386761,4.339126161,4.373141332,4.337797532,0.720803043,139,0.855629511
P63267,13,2,87.0064,0.722403036,0.686750046,1.112745418,0.063880388,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,42276.1803,ACTH_HUMAN Actin_ gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1,179.6687797,151.5683668,168.3199028,447.501164,182.4111633,353.6579906,127.149688,189.9990656,85.97546342,157.9757129,162.8292048,107.9175439,127.2793736,134.755073,135.9674276,246.1624652,120.6446455,182.0409971,244.6843121,196.7827684,147.2104869,201.8900048,170.8436972,134.9440232,107.6476139,132.8204272,125.9688596,118.8086444,142.1734548,165.4697958,2.254472618,2.180608571,2.226135472,2.650794169,2.261051413,2.548583475,2.104315299,2.278751465,1.934374525,2.198590324,2.211732302,2.033092053,2.104758029,2.129545124,2.133434881,2.391221832,2.081508052,2.260169206,2.388606126,2.293987066,2.167938749,2.305114818,2.232598961,2.130153654,2.032004408,2.123264873,2.100263198,2.074848041,2.152818517,2.218718731,0.722930389,140,0.852025101
P06703,2,2,12.4279,0.728331589,0.688429514,1.08665316,0.063263855,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,10236.7832,S10A6_HUMAN Protein S100-A6 OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1,838.6559129,1028.798031,499.4265947,801.0236908,467.4360061,1559.229339,1005.34931,283.2204921,329.1596593,634.5643802,905.6646557,536.2352277,1009.827695,337.3612738,821.6690867,712.7462101,794.0080116,1205.46133,2105.990831,730.183996,1148.500932,413.8264859,664.2803391,422.9943654,943.2168485,449.2785105,751.1767902,233.3619676,716.8916667,723.8808974,2.923583813,3.012330125,2.698471665,2.903645361,2.669722163,3.192909998,3.002316984,2.452124673,2.517406604,2.80247569,2.956967419,2.729355341,3.004247277,2.528095228,2.914696948,2.852934917,2.899824884,3.081153283,3.323456476,2.86343231,3.060131352,2.616818283,2.822351399,2.626334582,2.97461155,2.652515646,2.875742161,2.368030078,2.855453532,2.859667116,0.728338813,141,0.852311377
P08603,12,11,79.4492,0.737666929,0.693291744,1.014743322,0.062325398,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,143772.7447,CFAH_HUMAN Complement factor H OS=Homo sapiens OX=9606 GN=CFH PE=1 SV=4,13058.20014,11543.46243,13685.52391,13835.28134,16111.77427,15896.304,10052.36072,11282.05632,12626.9304,12780.26041,12767.01083,15038.83601,11757.42149,12549.02868,12709.97949,12493.33643,15612.43415,13082.0941,14636.30989,15941.15906,14603.67566,14228.98293,13883.54637,11442.55703,10017.26863,11260.37098,10523.45393,11425.15447,12263.56881,11437.25112,4.115883321,4.062336094,4.136261428,4.140987995,4.207143369,4.20129616,4.002268064,4.052388263,4.101297787,4.106539703,4.106089227,4.177214224,4.070312087,4.098610112,4.10414485,4.096678435,4.19347062,4.116677269,4.165431596,4.202519895,4.164462179,4.153173858,4.142500415,4.058523086,4.00074932,4.051552699,4.022158304,4.05786208,4.088616872,4.058321657,0.737709919,142,0.857198146
Q6P5S2,3,3,20.0611,0.751331525,0.699154057,1.048082874,0.061021724,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,38268.1807,LEG1H_HUMAN Protein LEG1 homolog OS=Homo sapiens OX=9606 GN=LEG1 PE=1 SV=2,199.9612353,129.8601998,112.0213721,144.8854823,431.7284698,516.9503219,127.7718716,208.6535581,104.1996743,103.2143162,284.0810184,349.3193468,105.2262514,135.0263772,138.5771665,142.7759851,165.8238436,145.3131064,197.2670332,418.2278797,376.2461328,402.481854,472.7793783,116.6110227,144.5728422,133.4447677,146.5397206,124.3170057,114.8786921,138.8444796,2.300945811,2.113476067,2.049300888,2.161024871,2.635210689,2.71344881,2.106435256,2.319425795,2.017866361,2.01373994,2.453442216,2.543222639,2.022124099,2.130418615,2.141691677,2.154655165,2.219646977,2.162304787,2.295054513,2.62141298,2.575472045,2.604746305,2.674658525,2.066739604,2.160086719,2.12530155,2.165955359,2.094530541,2.060239483,2.142528617,0.751333859,143,0.866923683
P02812;P04280,3,3,20.9142,0.817798679,0.755162572,1.43831864,0.055803175,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,40799.3017,PRB2_HUMAN Basic salivary proline-rich protein 2 OS=Homo sapiens OX=9606 GN=PRB2 PE=1 SV=3,59.04876071,72.69380329,81.56034954,93.54857902,167.7104368,75.32523471,58.24748902,172.3187512,113.6330222,85.83176324,311.3212153,127.855724,411.4044544,174.6982963,338.8919255,73.27037055,510.0488352,100.4745978,95.00143858,94.65975866,71.6582872,76.33582578,94.5956587,55.07466724,57.76978021,837.0758398,181.4507226,206.0108909,844.2492987,73.87208803,1.771210787,1.861497391,1.911479078,1.971037195,2.22456009,1.876940494,1.765277208,2.236332539,2.055504557,1.933648034,2.493208717,2.106720176,2.61426899,2.24228867,2.530061221,1.864928388,2.70761176,2.002056276,1.977730182,1.976165393,1.855266423,1.882728408,1.975871206,1.740951882,1.761700715,2.922764807,2.258758702,2.31389018,2.926470709,1.868480375,0.818039048,144,0.937336409
P08263,2,2,12.877,0.825417794,0.755162572,1.020021481,0.055318268,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,25688.1633,GSTA1_HUMAN Glutathione S-transferase A1 OS=Homo sapiens OX=9606 GN=GSTA1 PE=1 SV=3,2816.774373,2847.193961,2924.870285,3502.279234,2552.244574,2346.505078,2130.691305,2566.379693,2532.734863,2823.073995,3073.936332,2745.497825,2666.0037,2771.257655,2257.104719,2108.760924,3315.095775,3105.362691,3099.963042,2910.40555,3498.732645,3533.054671,3166.232624,2406.924661,2215.174771,2325.267186,2372.681726,2493.485824,2453.622359,2363.785271,3.449752061,3.454417054,3.46610661,3.544350769,3.406922289,3.370421498,3.328520534,3.40932091,3.403589728,3.450722262,3.487694868,3.438621104,3.425860748,3.442676906,3.353551709,3.324027345,3.52049608,3.492112331,3.491356516,3.46395351,3.543910757,3.548150358,3.500542819,3.381462497,3.345407997,3.366472863,3.375239485,3.396806904,3.389807721,3.373608022,0.825601475,145,0.939477541
P06454,2,2,11.9501,0.851369939,0.769847961,1.004516252,0.053833086,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,12202.9705,PTMA_HUMAN Prothymosin alpha OS=Homo sapiens OX=9606 GN=PTMA PE=1 SV=2,43045.36721,48780.52527,52386.22666,53853.99447,49603.81187,42446.84753,33412.59259,38524.15484,46559.18304,45939.90677,49981.00259,52612.9007,38967.19234,46071.91866,49696.14812,39224.35418,59588.41439,54529.38527,53301.22138,54488.79188,51590.11188,52322.7251,51729.88026,39612.58119,34896.77205,39072.62543,37462.81714,40352.75825,41086.02048,39512.64999,4.633926417,4.688246472,4.719217118,4.731217921,4.695515052,4.627845441,4.523910175,4.58573312,4.668005351,4.66219011,4.698804964,4.721092246,4.590699115,4.663436299,4.696322728,4.593555802,4.775161829,4.736630602,4.726737161,4.736307179,4.71256647,4.718690355,4.713741473,4.597833142,4.542785257,4.591872594,4.573600432,4.605873226,4.613694078,4.596736157,0.851461664,146,0.962268319
P04083,16,15,110.7457,0.856356116,0.769847961,1.000597256,0.053576744,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,38942.4262,ANXA1_HUMAN Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2,41508.12296,40153.0834,46606.28708,47964.07654,47954.723,48500.04664,32279.68378,38302.39349,42922.91204,41260.01483,48416.03891,48660.04324,38821.22011,42381.30253,47427.14161,34454.34344,57802.94122,54312.11779,52652.02039,54067.0756,47780.12408,47116.6294,48469.49954,37006.72862,32315.48582,36742.44685,35104.3068,38454.40193,40249.95517,37019.11545,4.618133095,4.603718901,4.668444506,4.680916087,4.680831387,4.685742156,4.508929272,4.583225914,4.632689178,4.61552938,4.684989255,4.687172491,4.589069181,4.6271743,4.676026951,4.537243978,4.761949937,4.734896738,4.721415041,4.73293288,4.679247273,4.673174215,4.685468536,4.568280695,4.509410689,4.565168075,4.545360401,4.584946061,4.604765401,4.568426037,0.856628041,147,0.96152127
P61978,3,2,17.1379,0.870962091,0.775799378,1.283966291,0.052878713,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,51261.4781,HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1,13.02946824,114.5066309,8.418835926,23.62997775,13.12038142,76.88290476,89.01363797,6.622564398,3.805154368,13.4198839,53.66999067,42.3800426,72.84489661,3.326779058,118.3303142,5.34467576,35.09742049,94.80463889,340.0451502,5.972836592,92.36464078,5.386049549,37.10521909,7.041961306,81.47855877,1.856293412,68.57265736,4.174008753,38.15926111,21.02849398,1.114926691,2.058830637,0.925252046,1.373463313,1.11794646,1.885829783,1.949456551,0.82102619,0.58037228,1.127748759,1.72973152,1.627161389,1.862399131,0.522023959,2.073096018,0.727921363,1.545275199,1.976829588,2.531536585,0.776180633,1.965505746,0.731270344,1.569435,0.847693634,1.911043338,0.268646623,1.83615098,0.620553355,1.581599957,1.32280817,0.865836669,148,0.965290881
P25311,11,10,76.4167,0.877497527,0.775799378,1.001053291,0.052591671,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,34486.8721,ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2,7687.87734,8144.320482,8688.119492,9365.305596,8220.484566,8104.40777,6604.960094,7568.623879,7933.173323,8003.843626,8756.062343,8914.137513,7006.764469,8151.405412,8669.263817,6709.749499,10326.71799,9804.16376,9343.70091,9247.606992,8234.67059,8764.70305,8540.146584,7378.450865,6594.952561,7301.946824,7150.304068,7747.68549,7576.634653,6969.140264,3.885806446,3.910854855,3.938925785,3.971521953,3.914897418,3.908721284,3.819870198,3.879016924,3.899446943,3.903298595,3.942308845,3.950079329,3.845517519,3.911232493,3.937982219,3.826706307,4.013962317,3.991410557,3.970518928,3.966029365,3.915646231,3.942737207,3.931465325,3.86796519,3.819211676,3.863438666,3.854324511,3.889171983,3.879476346,3.843179205,0.877690421,149,0.971939057
Q01469,3,3,16.5855,0.887854478,0.775799378,1.00148577,0.052168477,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,15506.6309,FABP5_HUMAN Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3,676.0797493,741.0449808,776.3421724,801.7441992,914.7060601,692.9683579,856.576372,792.3965325,892.8189582,779.4441437,690.7924179,740.5393962,662.3592132,670.0981625,838.1187427,693.6609917,803.9774721,735.882103,710.7774439,681.8683391,683.2723546,642.9758086,609.7695569,865.9161066,864.0143209,1013.285459,862.0404494,940.2128485,696.0088764,705.2677088,2.829997928,2.86984457,2.890053179,2.904035826,2.961281556,2.840713404,2.932766091,2.898942566,2.950763404,2.891784998,2.839347562,2.869548168,2.821093582,2.826138427,2.923305553,2.841147272,2.90524388,2.866808241,2.851733637,2.833700526,2.834593849,2.808194633,2.785165738,2.937475818,2.936520941,3.00573181,2.935527645,2.973226182,2.842614778,2.848354,0.887960961,150,0.976757057
P02042,10,4,102.4351,0.901345023,0.775799378,1.007883857,0.05167499,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,16169.5581,HBD_HUMAN Hemoglobin subunit delta OS=Homo sapiens OX=9606 GN=HBD PE=1 SV=2,8640.645871,8254.046332,8161.257714,8019.7889,8113.128785,8712.540644,7399.117458,7017.097822,7661.108786,11055.35929,9305.045328,9874.667923,8281.972033,7681.213626,8302.265653,9632.810368,9641.40769,9675.540748,10471.26883,9554.919209,8535.500685,8852.885121,8843.445905,7338.501443,6824.747588,7120.095106,7503.190127,7262.557248,8334.806263,7884.724144,3.936546206,3.916666902,3.911757092,3.904162937,3.90918837,3.940144817,3.869179922,3.846157531,3.884291629,4.043572861,3.968718493,3.9945225,3.91813376,3.885429844,3.919196626,3.983753011,3.984140448,3.985675246,4.019999309,3.980227019,3.931229002,3.947084829,3.946621524,3.865607384,3.834086594,3.852485795,3.875245951,3.861089569,3.920895509,3.896786504,0.901368439,151,0.984939022
P40394,4,4,22.702,0.907899378,0.775799378,1.010365069,0.051458616,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,42279.7446,ADH7_HUMAN Alcohol dehydrogenase class 4 mu/sigma chain OS=Homo sapiens OX=9606 GN=ADH7 PE=1 SV=2,2177.76885,2202.970524,2362.9581,1970.800847,2302.246063,2591.423749,1500.507543,1720.990638,1538.833958,2004.874008,2074.60811,1907.089752,2236.974114,1892.925906,1921.960894,2514.942505,2310.721892,2446.490559,2417.399657,2620.179225,2013.01657,1906.468725,2161.16514,1633.09516,1593.926726,1605.664039,1637.983326,1808.370486,1995.649097,2057.029918,3.338011781,3.343008686,3.373456021,3.29464274,3.362151739,3.413538435,3.176238183,3.235778508,3.187191761,3.302087085,3.316936071,3.280371132,3.349660959,3.277133615,3.283744547,3.400528061,3.363747679,3.388543544,3.383348456,3.418330999,3.30384735,3.280229685,3.334687954,3.213011492,3.202468353,3.205654681,3.214309476,3.25728741,3.30008418,3.313240608,0.907912874,152,0.985563317
P15018,2,2,11.6919,0.912618203,0.775799378,1.012890243,0.051312246,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,22349.9297,LIF_HUMAN Leukemia inhibitory factor OS=Homo sapiens OX=9606 GN=LIF PE=1 SV=1,20213.92827,20347.3213,20996.20853,20443.28463,22759.47286,20146.90839,15730.20129,16898.28714,19137.17469,19205.04018,21417.93067,21154.17936,18359.60595,18155.16264,20620.81853,24848.27486,25348.45249,23032.79601,23833.41001,22562.25166,19685.38036,20363.91082,19372.02906,17064.49969,16087.96498,16749.64582,16380.10029,17153.19406,18712.23474,18201.54877,4.30565072,4.308507243,4.322140877,4.310550675,4.357162199,4.304208412,4.19673428,4.227842685,4.281877821,4.28341522,4.330777508,4.325396182,4.263863356,4.259000144,4.3143059,4.395296242,4.403951451,4.362346661,4.377186184,4.353382439,4.294143811,4.308861186,4.287175112,4.23209356,4.206501112,4.224005628,4.214316557,4.234345001,4.272125657,4.260108344,0.912782196,153,0.984372956
P04075,5,5,31.6736,0.920926425,0.775799378,1.017552908,0.051073594,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,39876.2787,ALDOA_HUMAN Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2,1322.890441,1552.435308,1508.541718,1170.428513,1549.652808,804.3256242,1223.63465,1461.562987,716.6068615,1149.822848,832.4985041,1281.621415,1201.306721,1151.978721,287.5046743,2125.237099,694.5966518,712.0354579,733.5189909,1007.262598,689.9848818,1097.622419,1871.100517,1312.745468,1418.488715,1023.964168,839.1937085,1586.696399,960.2191676,845.188021,3.121523878,3.191013512,3.178557325,3.068344893,3.190234408,2.905431905,3.087651767,3.164817536,2.855280962,3.060630934,2.920383462,3.107759756,3.079653907,3.061444457,2.45864491,3.327407388,2.841732685,2.852501621,2.865411362,3.003142708,2.838839575,3.040452969,3.272097119,3.118180528,3.151825885,3.01028476,2.923862219,3.200493836,2.982370371,2.926953333,0.920947837,154,0.986729825
P31949,3,3,23.7263,0.922877798,0.775799378,1.220506289,0.051021054,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,11854.5344,S10AB_HUMAN Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2,232.5334882,452.8852211,92.08105919,210.928322,140.3565905,220.9432555,343.6209516,45.49800596,45.05668331,251.8674028,255.3947482,143.0975325,416.3683314,59.56720179,388.7742425,94.68208306,163.8758624,437.1224441,1237.588256,60.69823691,418.1995929,92.27742272,250.7860095,73.82780871,347.7422586,53.42142584,324.9600139,23.5600242,279.1045385,168.57136,2.366485506,2.655988149,1.964170306,2.324134898,2.14723281,2.344280749,2.536079636,1.657992363,1.65375922,2.401171964,2.407211962,2.155632145,2.61947769,1.775007199,2.589697484,1.976267804,2.21451499,2.640603106,3.092576179,1.783176076,2.621383606,1.965095456,2.399303305,1.868219978,2.541257471,1.727715475,2.511829925,1.372175732,2.445766899,2.226783791,0.92287786,155,0.982418367
